iter	Logloss
318	0.1484651672
319	0.1480326002
320	0.1477475044
321	0.1474706861
322	0.1467928303
323	0.1463954085
324	0.1458823407
325	0.1453403016
326	0.1446857206
327	0.1440458867
328	0.143761439
329	0.1430800016
330	0.1427587941
331	0.1422468064
332	0.1419465542
333	0.1418191627
334	0.1415743287
335	0.1413682215
336	0.1411796585
337	0.1409584176
338	0.1405490003
339	0.1399913841
340	0.1397224112
341	0.1393702541
342	0.1391677513
343	0.138916243
344	0.1387472594
345	0.1380241845
346	0.1378933592
347	0.1375651022
348	0.1373796888
349	0.1369130908
350	0.1363753497
351	0.1360897309
352	0.1358169376
353	0.1354632114
354	0.1352368312
355	0.135005505
356	0.1345909711
357	0.1342548118
358	0.1340006884
359	0.1337148535
360	0.1334428448
361	0.1330302097
362	0.1326642379
363	0.1320718403
364	0.1318301559
365	0.1313036826
366	0.1310379957
367	0.1308791316
368	0.1302218899
369	0.1299875733
370	0.1295285252
371	0.1290318759
372	0.128624346
373	0.128090016
374	0.1276327984
375	0.1272580829
376	0.1267688242
377	0.1266218761
378	0.1263525734
379	0.1258907055
380	0.1255598334
381	0.1253139192
382	0.1247241254
383	0.1242816891
384	0.1236929869
385	0.1232769294
386	0.1230087524
387	0.12251772
388	0.1224301469
389	0.1221039365
390	0.1217178963
391	0.1211785406
392	0.1210283861
393	0.120920665
394	0.1205172284
395	0.120300763
396	0.1200489818
397	0.1197990881
398	0.1194691028
399	0.1192102721
400	0.1188800367
401	0.1186313141
402	0.1182831593
403	0.117758221
404	0.1174016409
405	0.1172954776
406	0.1169886079
407	0.1166013624
408	0.1163247943
409	0.1157642218
410	0.1155161928
411	0.1152544968
412	0.1149982813
413	0.1145649639
414	0.1143777198
415	0.1138248222
416	0.1134542682
417	0.1129806435
418	0.1127069292
419	0.1123520319
420	0.1119337686
421	0.1115675011
422	0.1112950376
423	0.1109875312
424	0.1104933947
425	0.1102162125
426	0.1098080801
427	0.1095318075
428	0.1092271891
429	0.109144039
430	0.1090547263
431	0.1087995795
432	0.1084088548
433	0.108290514
434	0.1080164245
435	0.1075856768
436	0.107219125
437	0.106865126
438	0.106671219
439	0.1064320587
440	0.1058639137
441	0.1054554743
442	0.1050420888
443	0.1046988572
444	0.1042976833
445	0.103897203
446	0.1034962792
447	0.1031035078
448	0.1028800838
449	0.102580582
450	0.1024257089
451	0.1021147345
452	0.1018894231
453	0.1016986998
454	0.1013163208
455	0.1011531701
456	0.1008326562
457	0.1003093438
458	0.1000918551
459	0.09981648081
460	0.09937079264
461	0.09903270045
462	0.09848615881
463	0.09824837431
464	0.09794654162
465	0.09743747608
466	0.09717751974
467	0.09689600555
468	0.09662361023
469	0.09629170342
470	0.096027813
471	0.0956982257
472	0.09537513645
473	0.09510915392
474	0.09493306968
475	0.09443995651
476	0.09411584963
477	0.09385012861
478	0.09352789782
479	0.09318523482
480	0.09286328827
481	0.09274014927
482	0.0925223308
483	0.09234609307
484	0.0921322769
485	0.09171922114
486	0.09146976515
487	0.09117904112
488	0.09091540653
489	0.09071189743
490	0.09038744376
491	0.09008903348
492	0.08994673004
493	0.08945710183
494	0.08913529741
495	0.08892137891
496	0.0885897393
497	0.08853122837
498	0.08828452966
499	0.08805814945
500	0.08789571511
501	0.08750118136
502	0.0872504576
503	0.08699061497
504	0.08674926023
505	0.0865448472
506	0.08641750692
507	0.08620060375
508	0.08596376866
509	0.08578787772
510	0.08554094023
511	0.08524349642
512	0.08511530905
513	0.08493025943
514	0.08463992198
515	0.08442720872
516	0.08431381395
517	0.08409973628
518	0.08378013199
519	0.08331483027
520	0.08306101382
521	0.08274781095
522	0.08250849716
523	0.08228457859
524	0.08212762468
525	0.08197636723
526	0.08168411958
527	0.08139846665
528	0.08109989719
529	0.08101485964
530	0.08087981605
531	0.0806198654
532	0.08043552073
533	0.08033152341
534	0.08005576253
535	0.07994477824
536	0.07966130837
537	0.0794959121
538	0.07935209643
539	0.07904759174
540	0.07877153523
541	0.07858773633
542	0.07839020226
543	0.07816533428
544	0.07796458813
545	0.07779147151
546	0.07761465959
547	0.07734287258
548	0.07708085824
549	0.07697363747
550	0.07679857087
551	0.0765510535
552	0.0763297785
553	0.0759822718
554	0.07576842153
555	0.07549909048
556	0.07528631468
557	0.07501260043
558	0.0747576356
559	0.07448705951
560	0.07438506903
561	0.07409381059
562	0.07372479721
563	0.0735733692
564	0.07328184357
565	0.07311188217
566	0.07284943576
567	0.07263619948
568	0.07242854026
569	0.07221019308
570	0.07196572292
571	0.07171543123
572	0.07149842573
573	0.07124791232
574	0.07115067457
575	0.07089874558
576	0.07080858008
577	0.07059635574
578	0.07039547884
579	0.07013634683
580	0.0700008257
581	0.06966397286
582	0.06943070801
583	0.06922729555
584	0.06916223541
585	0.06906794253
586	0.0689022279
587	0.06872740575
588	0.06855619364
589	0.06839573771
590	0.06824544672
591	0.06811045999
592	0.06791444952
593	0.06777216882
594	0.06766200318
595	0.06734899928
596	0.06713649637
597	0.06701084456
598	0.06681685798
599	0.06663278051
600	0.06642770232
601	0.0662846314
602	0.06610944541
603	0.06593783533
604	0.0656983112
605	0.06562281323
606	0.06545750792
607	0.06526226494
608	0.06502171749
609	0.06483099415
610	0.06476848661
611	0.06469302844
612	0.06456226572
613	0.06443948487
614	0.06425971102
615	0.06407902755
616	0.06392965186
617	0.0637830846
618	0.06359443063
619	0.06343918225
620	0.0632281404
621	0.06312945864
622	0.06299299379
623	0.06291740486
624	0.06278543122
625	0.06261135382
626	0.06252769775
627	0.0622969116
628	0.06215398848
629	0.06203989445
630	0.06174443473
631	0.06154554192
632	0.06142173207
633	0.06124137834
634	0.06114721622
635	0.06106926798
636	0.0609222118
637	0.06076587188
638	0.0607138249
639	0.06052333465
640	0.06037561332
641	0.06027689745
642	0.06018917654
643	0.06011185934
644	0.06001753236
645	0.05980364797
646	0.05965795053
647	0.05956471509
648	0.05940565769
649	0.05924292204
650	0.059156702
651	0.05911491091
652	0.05895732027
653	0.05886878071
654	0.058725778
655	0.05864097923
656	0.05849739095
657	0.05843033534
658	0.05838113659
659	0.05826084012
660	0.05816903163
661	0.0581293952
662	0.05800134996
663	0.05786311136
664	0.05772989837
665	0.0576777718
666	0.05757255787
667	0.05747119275
668	0.05736913973
669	0.05724577332
670	0.05716254931
671	0.05707071808
672	0.0569359417
673	0.05675454759
674	0.05656156728
675	0.05649014551
676	0.05633416375
677	0.05616914838
678	0.05604362732
679	0.05592534906
680	0.0558321591
681	0.05572847446
682	0.05562701838
683	0.05557379458
684	0.05551247522
685	0.0553561353
686	0.05527718079
687	0.05517306409
688	0.05508276215
689	0.05507062449
690	0.0550128981
691	0.0549141538
692	0.0547737037
693	0.05463543667
694	0.05453013747
695	0.0544204039
696	0.05438471292
697	0.05434862398
698	0.05426885651
699	0.05414899779
700	0.05402218053
701	0.05394394803
702	0.05385631808
703	0.05376589676
704	0.05365952307
705	0.05353294459
706	0.05343063005
707	0.05336738913
708	0.05330903739
709	0.05315208916
710	0.05302509566
711	0.05293312799
712	0.05281860758
713	0.05274162011
714	0.05255812252
715	0.05240419308
716	0.05233038926
717	0.05222315144
718	0.05211325869
719	0.05201655534
720	0.05196833442
721	0.05180049925
722	0.05165830383
723	0.05155254413
724	0.05152455644
725	0.0513775628
726	0.05133840392
727	0.051276914
728	0.05119392877
729	0.05114671411
730	0.05108632711
731	0.05100435951
732	0.05089117509
733	0.05078406234
734	0.05069311799
735	0.05060442493
736	0.0505446178
737	0.05042340604
738	0.05032060827
739	0.05023590614
740	0.05013028289
741	0.05011201102
742	0.05002836063
743	0.04998272643
744	0.0498598603
745	0.04980064443
746	0.04965780659
747	0.04956474738
748	0.04953766362
749	0.0494528819
750	0.04933866279
751	0.04930252837
752	0.04916845694
753	0.04906680756
754	0.04896949591
755	0.048874265
756	0.04873192745
757	0.04868027842
758	0.04852043648
759	0.04841902019
760	0.04831518774
761	0.04826140681
762	0.0482396784
763	0.04823181024
764	0.04814478291
765	0.04807661871
766	0.04794988672
767	0.04781106255
768	0.04773383063
769	0.04760478766
770	0.04753601799
771	0.04751287684
772	0.04744600315
773	0.04740034052
774	0.04733849529
775	0.04731143711
776	0.04727837832
777	0.04721480767
778	0.04712535849
779	0.04700717404
780	0.04693155099
781	0.0468583498
782	0.04681630004
783	0.04674188224
784	0.04666793914
785	0.04659294714
786	0.0464990039
787	0.04642851165
788	0.04636229175
789	0.04632539837
790	0.04626799888
791	0.04619260892
792	0.04614953585
793	0.04609637459
794	0.04598603272
795	0.04593086746
796	0.04581841358
797	0.04574199462
798	0.04568825917
799	0.04560030801
800	0.04553669756
801	0.04551790835
802	0.04549835733
803	0.04537490848
804	0.04525469445
805	0.04520276117
806	0.04516461707
807	0.04504760943
808	0.04497964704
809	0.04487334727
810	0.04477492986
811	0.04470964799
812	0.04467158917
813	0.04458087506
814	0.04448134338
815	0.04442986491
816	0.04430683107
817	0.04420907883
818	0.0441160452
819	0.04406212498
820	0.04399920527
821	0.04392318711
822	0.043871973
823	0.0438292922
824	0.04377266019
825	0.04370866031
826	0.04362560686
827	0.04361755109
828	0.04359404325
829	0.04357477933
830	0.04353670914
831	0.04349352805
832	0.04344917299
833	0.04342514781
834	0.04337358975
835	0.04336655445
836	0.04328594843
837	0.04325423701
838	0.0432257206
839	0.04317861396
840	0.04307643587
841	0.04301658327
842	0.0429485555
843	0.04290220498
844	0.0428765368
845	0.04279462321
846	0.04277648494
847	0.04269145023
848	0.04263079603
849	0.04259635292
850	0.04248617875
851	0.04243204819
852	0.04237003525
853	0.04228468218
854	0.04219594648
855	0.04216741586
856	0.04213642645
857	0.04209289004
858	0.04203846385
859	0.04201731532
860	0.04195016875
861	0.04189325533
862	0.04181466751
863	0.04172981473
864	0.04164587156
865	0.04160713621
866	0.04158295185
867	0.04155039619
868	0.04143371829
869	0.04141553169
870	0.04134791325
871	0.04132455891
872	0.04129014707
873	0.04127659666
874	0.04122702838
875	0.041179231
876	0.04115610975
877	0.04112892934
878	0.04110876717
879	0.04107479025
880	0.04101553457
881	0.04096903624
882	0.04087518396
883	0.04084233268
884	0.04079529994
885	0.04070138797
886	0.04064637622
887	0.04054796165
888	0.04047522948
889	0.04041076058
890	0.04033764466
891	0.04031959166
892	0.04028977338
893	0.04024614885
894	0.04017536382
895	0.04010038319
896	0.04002863738
897	0.04000539674
898	0.03998418283
899	0.03992945818
900	0.03990620901
901	0.03983639044
902	0.03978075901
903	0.03969741278
904	0.03963791549
905	0.03961952138
906	0.03954168116
907	0.03951309938
908	0.03941081611
909	0.03936523876
910	0.03934760362
911	0.03929408988
912	0.03920891305
913	0.03917336988
914	0.03914138841
915	0.03909302537
916	0.03907022532
917	0.03902039837
918	0.03896176521
919	0.03890096604
920	0.03886180147
921	0.038790934
922	0.0387464624
923	0.0386797422
924	0.03862406529
925	0.03858917022
926	0.03852293042
927	0.03847266287
928	0.03838764237
929	0.03832159302
930	0.0382870021
931	0.03821192767
932	0.03817048053
933	0.03811408162
934	0.03802852388
935	0.03799623543
936	0.03793748572
937	0.03790894942
938	0.03790255086
939	0.0378614164
940	0.03780834895
941	0.03777166307
942	0.03775148954
943	0.03769112812
944	0.0376308406
945	0.03757997611
946	0.03753252553
947	0.03747968263
948	0.03744457153
949	0.03739278037
950	0.03737905657
951	0.03734828035
952	0.03732168835
953	0.03727917526
954	0.037254303
955	0.03723034035
956	0.03716591409
957	0.03714325617
958	0.03708827568
959	0.03707421646
960	0.03706563198
961	0.03704123726
962	0.03700305053
963	0.03695162322
964	0.03689858988
965	0.03686859819
966	0.03684968959
967	0.03681934827
968	0.03674929662
969	0.03671553572
970	0.03671088532
971	0.03665622888
972	0.03661073965
973	0.03657756716
974	0.0365346618
975	0.03647616224
976	0.03645615642
977	0.03643381118
978	0.03640612764
979	0.0363632166
980	0.03630499845
981	0.03627485896
982	0.03623970806
983	0.03620621152
984	0.03618149275
985	0.03614959373
986	0.03610480092
987	0.03608125328
988	0.03604014157
989	0.03601167917
990	0.03597505015
991	0.03595379645
992	0.03593143415
993	0.03591606167
994	0.03588876757
995	0.035835666
996	0.03578130235
997	0.03572554584
998	0.03565281935
999	0.03562577255
1000	0.03558526914
1001	0.03554575777
1002	0.03552238922
1003	0.03549128042
1004	0.03548125476
1005	0.0354462801
1006	0.03540045829
1007	0.03536835176
1008	0.03535458816
1009	0.03532525026
1010	0.03530260655
1011	0.03524362661
1012	0.03522329673
1013	0.0351937229
1014	0.03517183531
1015	0.03513484529
1016	0.03508919403
1017	0.03508190575
1018	0.03504161553
1019	0.03498029901
1020	0.03496687367
1021	0.03491410184
1022	0.03490193007
1023	0.03488471278
1024	0.03485316623
1025	0.03481795847
1026	0.03481022675
1027	0.03478070978
1028	0.03472243762
1029	0.03469380752
1030	0.03464151608
1031	0.03460856531
1032	0.03456089016
1033	0.03448266335
1034	0.03446125615
1035	0.03441852987
1036	0.03438648871
1037	0.03435546234
1038	0.03432555025
1039	0.03431044497
1040	0.03428797182
1041	0.03426833552
1042	0.03422997823
1043	0.03420772396
1044	0.03418508878
1045	0.03414979007
1046	0.03413950858
1047	0.03412520206
1048	0.03411064255
1049	0.03406192703
1050	0.03405282804
1051	0.03401646054
1052	0.0339794364
1053	0.033962546
1054	0.03394126672
1055	0.03390819656
1056	0.03386515476
1057	0.03381653588
1058	0.03377939236
1059	0.03375224891
1060	0.03373882073
1061	0.03369090681
1062	0.03363505082
1063	0.03361291877
1064	0.03360148605
1065	0.03359783339
1066	0.03357472066
1067	0.03356192921
1068	0.03352063273
1069	0.03349296625
1070	0.03345843502
1071	0.03341584519
1072	0.03337732303
1073	0.03334349675
1074	0.03331014234
1075	0.03328040649
1076	0.03324644377
1077	0.03319487718
1078	0.03317837905
1079	0.03313830203
1080	0.03309975429
1081	0.03308921413
1082	0.03306511789
1083	0.03302969979
1084	0.03300427892
1085	0.03296608365
1086	0.03290382625
1087	0.03287621094
1088	0.03285546036
1089	0.03283339085
1090	0.03278993972
1091	0.03278101982
1092	0.03276752342
1093	0.03273514684
1094	0.03270758554
1095	0.03265021163
1096	0.03262201075
1097	0.03258737435
1098	0.03257353684
1099	0.03255638493
1100	0.03253056895
1101	0.03252181675
1102	0.03249847378
1103	0.03246769471
1104	0.03244997714
1105	0.03241458178
1106	0.03238408412
1107	0.03235999925
1108	0.03232860903
1109	0.03231263393
1110	0.03227692305
1111	0.0322421758
1112	0.0322215503
1113	0.03220049841
1114	0.03215608651
1115	0.0321266548
1116	0.032101305
1117	0.03208564826
1118	0.0320485019
1119	0.03202098039
1120	0.03197627285
1121	0.03195107086
1122	0.03191379373
1123	0.03188000157
1124	0.03186230389
1125	0.0318419399
1126	0.03180133985
1127	0.03178502364
1128	0.03176357381
1129	0.0317378232
1130	0.03168714632
1131	0.03165950543
1132	0.03165729393
1133	0.0316404547
1134	0.03161636129
1135	0.03161105711
1136	0.03157271687
1137	0.03155718237
1138	0.03154699185
1139	0.03152878535
1140	0.03150592561
1141	0.03149875956
1142	0.03148360311
1143	0.03145311683
1144	0.0314388899
1145	0.031399677
1146	0.03138496968
1147	0.03136086775
1148	0.03133510293
1149	0.03131465366
1150	0.03127236514
1151	0.03123980095
1152	0.03120187289
1153	0.03118629859
1154	0.03115971227
1155	0.03113817716
1156	0.03110396998
1157	0.03108865436
1158	0.03105435622
1159	0.03103320769
1160	0.03100988462
1161	0.03098667524
1162	0.03096106392
1163	0.03094788873
1164	0.030919631
1165	0.03089924996
1166	0.03086691034
1167	0.03083620233
1168	0.0308127883
1169	0.03079167672
1170	0.03075778791
1171	0.03075338197
1172	0.03073888499
1173	0.03070672729
1174	0.03068228426
1175	0.03064553016
1176	0.03062252545
1177	0.03059898066
1178	0.03055729191
1179	0.03052772376
1180	0.03051327796
1181	0.03048738806
1182	0.03047128221
1183	0.03045891146
1184	0.03042895104
1185	0.03040852452
1186	0.03038573869
1187	0.03034587485
1188	0.03031204858
1189	0.03029624687
1190	0.03026568668
1191	0.03025084292
1192	0.03023856028
1193	0.03022112696
1194	0.03019840082
1195	0.03018155306
1196	0.03017230911
1197	0.03016633408
1198	0.03012873291
1199	0.03009182532
1200	0.03008243639
1201	0.03005389441
1202	0.03002899941
1203	0.03002641838
1204	0.03001279975
1205	0.03000743018
1206	0.02999125326
1207	0.02996225363
1208	0.02994328533
1209	0.02993642343
1210	0.02990914922
1211	0.02986371115
1212	0.02983361714
1213	0.02982401787
1214	0.02979124902
1215	0.02977143649
1216	0.029758736
1217	0.02973791721
1218	0.02970938375
1219	0.02969322673
1220	0.02966395421
1221	0.02965328614
1222	0.02963133886
1223	0.02961118522
1224	0.02959381728
1225	0.02958447668
1226	0.02954871463
1227	0.02954561626
1228	0.02951947054
1229	0.0294975659
1230	0.02947850379
1231	0.0294547316
1232	0.02944030569
1233	0.02942871095
1234	0.02941281544
1235	0.02938149629
1236	0.02935853138
1237	0.02934522827
1238	0.02931289718
1239	0.02928813009
1240	0.02927679118
1241	0.02926747048
1242	0.02925291665
1243	0.02924851071
1244	0.02923636452
1245	0.02920416418
1246	0.02917343344
1247	0.0291550706
1248	0.02912735296
1249	0.0291105791
1250	0.02910288149
1251	0.02909390474
1252	0.02906247757
1253	0.02903352342
1254	0.02900434755
1255	0.02898728944
1256	0.02898227803
1257	0.02895629718
1258	0.02894072004
1259	0.02891517125
1260	0.02890325531
1261	0.02887792824
1262	0.02887065417
1263	0.02886500319
1264	0.02885351932
1265	0.02883750158
1266	0.02880967023
1267	0.02879468718
1268	0.02877911288
1269	0.02875751523
1270	0.02874854701
1271	0.02873873454
1272	0.02872465542
1273	0.02870653989
1274	0.02868124125
1275	0.0286591831
1276	0.02865080897
1277	0.0286353967
1278	0.02862758538
1279	0.02860142261
1280	0.02858635144
1281	0.02857259068
1282	0.02856045586
1283	0.02855979071
1284	0.02855396349
1285	0.02854013167
1286	0.02851677733
1287	0.02848705853
1288	0.02847737683
1289	0.0284578116
1290	0.02844040102
1291	0.02843019344
1292	0.02841657765
1293	0.02839057975
1294	0.02836451362
1295	0.02833088063
1296	0.02830923182
1297	0.02829260862
1298	0.02826776479
1299	0.02825060151
1300	0.02822230682
1301	0.02819249422
1302	0.02816859411
1303	0.02814691687
1304	0.02812362506
1305	0.02810301093
1306	0.02807470488
1307	0.0280617912
1308	0.02805920449
1309	0.02804394287
1310	0.02803747892
1311	0.02802593251
1312	0.02801657485
1313	0.02800022454
1314	0.02799404769
1315	0.02798024145
1316	0.02796640395
1317	0.02794714287
1318	0.02792422059
1319	0.02789888784
1320	0.02788636359
1321	0.02784609611
1322	0.02784120694
1323	0.02782390153
1324	0.02779953524
1325	0.02778425941
1326	0.02777434746
1327	0.02774539615
1328	0.02773683725
1329	0.02772994692
1330	0.0277191481
1331	0.02770882398
1332	0.02767948892
1333	0.02767644456
1334	0.02765909651
1335	0.02763591556
1336	0.02762309285
1337	0.02761578751
1338	0.02761036393
1339	0.02759922969
1340	0.02757626193
1341	0.02756497419
1342	0.02755373193
1343	0.02755120775
1344	0.02753287618
1345	0.02751514439
1346	0.02750597435
1347	0.02748790429
1348	0.02747165915
1349	0.02745683244
1350	0.02744761123
1351	0.02743082317
1352	0.02741827618
1353	0.02739491046
1354	0.02737379036
1355	0.02736790345
1356	0.0273483638
1357	0.02732593897
1358	0.02732050971
1359	0.027310106
1360	0.02727771806
1361	0.027271527
1362	0.02725903117
1363	0.02724195032
1364	0.02721725146
1365	0.02720146397
1366	0.02719438603
1367	0.02718722282
1368	0.02717417839
1369	0.02714561935
1370	0.02714174212
1371	0.02711789602
1372	0.02709305502
1373	0.02707374562
1374	0.0270656131
1375	0.02704432813
1376	0.02703299491
1377	0.02702536836
1378	0.02700456094
1379	0.02698649942
1380	0.02697419404
1381	0.02696680059
1382	0.02694713018
1383	0.02694199939
1384	0.02693516307
1385	0.02692137957
1386	0.02691998389
1387	0.02690197353
1388	0.02689100131
1389	0.02688642765
1390	0.02687808479
1391	0.02686266114
1392	0.02684371843
1393	0.0268263448
1394	0.02681630209
1395	0.02680595807
1396	0.0267937664
1397	0.02678060826
1398	0.02677873787
1399	0.02675057394
1400	0.02674013328
1401	0.02671823716
1402	0.02670646334
1403	0.0266941267
1404	0.026690258
1405	0.02668720227
1406	0.02667940801
1407	0.02665931691
1408	0.0266524209
1409	0.02663756576
1410	0.02661876518
1411	0.02660719602
1412	0.02659458934
1413	0.02657525435
1414	0.02655869369
1415	0.02654833262
1416	0.02653664408
1417	0.02653311932
1418	0.02652788336
1419	0.02651293157
1420	0.02650797418
1421	0.02649523958
1422	0.02648725772
1423	0.02647505752
1424	0.02646319558
1425	0.02644523923
1426	0.02642633915
1427	0.02642333459
1428	0.02640069941
1429	0.02639113425
1430	0.02637813529
1431	0.02635665419
1432	0.02635170247
1433	0.0263421629
1434	0.02631887962
1435	0.02630756914
1436	0.02629797271
1437	0.02628280489
1438	0.02626985995
1439	0.02625619868
1440	0.02624808606
1441	0.02623463514
1442	0.02622780451
1443	0.02620813126
1444	0.02620166163
1445	0.02618618113
1446	0.02618342671
1447	0.02616790358
1448	0.02615290063
1449	0.02614559529
1450	0.02614294035
1451	0.02613585673
1452	0.02612230064
1453	0.02610451484
1454	0.0260751741
1455	0.02606965672
1456	0.02606500348
1457	0.02605930702
1458	0.02604419606
1459	0.02604134783
1460	0.0260344973
1461	0.02601342836
1462	0.02601104062
1463	0.02597998583
1464	0.0259711512
1465	0.02595488332
1466	0.02595155755
1467	0.02594068481
1468	0.0259214948
1469	0.02590698645
1470	0.02589274531
1471	0.02588570148
1472	0.02588262017
1473	0.02587835067
1474	0.0258697605
1475	0.02586589748
1476	0.02584479443
1477	0.02582012399
1478	0.02579948144
1479	0.02579290948
1480	0.02578139149
1481	0.02577771892
1482	0.02575924238
1483	0.02575474548
1484	0.02573924793
1485	0.02573677776
1486	0.02572423361
1487	0.02571229208
1488	0.02571060361
1489	0.02570413682
1490	0.02569179166
1491	0.02567859372
1492	0.02566574542
1493	0.02565886078
1494	0.0256539375
1495	0.02563600389
1496	0.02562388044
1497	0.0256192414
1498	0.0256069076
1499	0.02560095816
1500	0.02559182222
1501	0.02557453956
1502	0.02556928938
1503	0.02555087253
